Filepath,Class
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_820.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_742.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_793.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_5226.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_730.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_2375.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_737.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_2186.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_721.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_6826.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_782.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_753.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_728.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_1487.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_785.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_754.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_3832.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_761.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_804.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_766.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_803.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_768.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_1360.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_714.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_713.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_6466.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_722.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_9195.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_725.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_788.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_759.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_2244.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_786.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_757.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_781.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_750.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_765.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_800.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_719.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_762.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_807.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_710.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_699.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_9176.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_809.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_717.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_706.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_6806.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_818.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_816.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_773.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_4422.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_811.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_958.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_774.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_708.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_741.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_790.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_6176.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_5870.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_746.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_823.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_797.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_734.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_748.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_799.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_733.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_716.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_711.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_698.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_808.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_1813.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_763.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_806.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_6701.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_3217.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_764.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_801.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_718.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_780.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_751.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_1577.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_787.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_756.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_1428.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_724.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_789.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_758.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_723.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_732.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_735.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CTO002.2020-02-24.005.A1+T1_4708.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_749.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_798.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_747.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_822.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_796.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_740.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_791.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_810.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_775.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_709.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_817.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_772.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_700.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_819.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/ndpom/CBR001.2020-20-19.035.T1+F1_707.jpg,ndpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_473.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_136.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_379.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_20.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_131.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_27.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_408.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_302.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_474.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_370.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_29.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_406.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_143.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_84.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_55.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_144.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_83.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_52.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_138.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_401.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_448.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_67.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_393.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_434.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_342.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_433.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_394.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_345.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_60.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_104.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_441.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_446.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_69.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_103.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_457.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_78.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_112.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_115.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_481.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_450.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_354.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_385.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_422.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_71.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_488.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_459.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_160.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_353.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_425.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_382.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_43.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_92.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_155.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_410.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_366.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_129.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_38.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_417.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_361.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_44.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_95.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_152.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_36.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_419.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_120.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_465.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_462.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_31.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_368.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_127.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_447.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_68.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_102.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_440.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_395.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_61.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_449.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_66.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_435.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_392.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_343.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_145.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_82.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_139.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_376.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_400.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_371.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_28.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_407.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_142.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_85.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_130.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_409.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_475.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_472.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_378.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_21.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_463.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_30.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_369.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_37.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_418.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_121.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_464.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_39.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_416.jpg,nlpom
/DATA_init/plankton_datasets/MicroL/nonplankton/pom/nlpom/CBR001.2020-20-19.034.T1+F1_360.jpg,nlpom
